materiality_event_id,sample_key,stable_sample_key,severity_stratum,nct_id,from_version,to_version,submitted_date,category,evidence_record_id,sample_order_hash,stratum_rank
1041,critical-001,"NCT01033032|12|13|primary_outcome_change|critical|[""/protocolSection/designModule/enrollmentInfo/count"",""/protocolSection/outcomesModule/primaryOutcomes/0/measure"",""/protocolSection/outcomesModule/primaryOutcomes/1/measure"",""/protocolSection/outcomesModule/secondaryOutcomes/0/measure"",""/protocolSection/outcomesModule/secondaryOutcomes/1/measure"",""/protocolSection/outcomesModule/secondaryOutcomes/2/measure"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/statusVerifiedDate""]|21898450620bad4a9c909528bedec46b3da5c467e238ce816ae9579b1b8583f0",critical,NCT01033032,12,13,2013-12-02,primary_outcome_change,evt_NCT01033032_v12_v13_e2d5a8bf76d3,015d062d67fc93271ac3660391b19c74900b5418d6b2791c79e0ea55157c7935,1
1563,critical-002,"NCT04501523|0|1|primary_outcome_change|critical|[""/protocolSection/outcomesModule/primaryOutcomes/0/measure"",""/protocolSection/outcomesModule/secondaryOutcomes/0/measure"",""/protocolSection/outcomesModule/secondaryOutcomes/1/measure"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/startDateStruct/date"",""/protocolSection/statusModule/startDateStruct/type"",""/protocolSection/statusModule/statusVerifiedDate""]|75a3fe12ccbbd55c981fe6f31e02c7b168be6f2c7e27b3bf65d4dd9bef417676",critical,NCT04501523,0,1,2021-03-04,primary_outcome_change,evt_NCT04501523_v0_v1_e120fd1d3b06,077214e261868b7062c68a3b6ac29a73849b798e18430e94ccc0ca3f78928e36,2
903,critical-003,"NCT00165256|7|8|status_termination|critical|[""/protocolSection/armsInterventionsModule/armGroups/0/type"",""/protocolSection/designModule/designInfo/allocation"",""/protocolSection/designModule/designInfo/interventionModel"",""/protocolSection/designModule/designInfo/maskingInfo"",""/protocolSection/designModule/designInfo/observationalModel"",""/protocolSection/designModule/designInfo/primaryPurpose"",""/protocolSection/designModule/designInfo/timePerspective"",""/protocolSection/designModule/patientRegistry"",""/protocolSection/designModule/phases"",""/protocolSection/designModule/studyType"",""/protocolSection/statusModule/completionDateStruct/date"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdatePostDateStruct/type"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/overallStatus"",""/protocolSection/statusModule/statusVerifiedDate"",""/protocolSection/statusModule/whyStopped""]|4aca5bd2a5e29bc45c085f2517c06e60e0c95fbf02727f02295e47efa2f293d8",critical,NCT00165256,7,8,2018-11-02,status_termination,evt_NCT00165256_v7_v8_7283d004a0be,15cc947f780644f245428dfef4300ea8d08669af98799058448705b1632dd0b7,3
1239,critical-004,"NCT02229084|11|12|primary_outcome_change|critical|[""/protocolSection/armsInterventionsModule/armGroups/0/description"",""/protocolSection/armsInterventionsModule/armGroups/0/interventionNames/0"",""/protocolSection/armsInterventionsModule/armGroups/0/label"",""/protocolSection/armsInterventionsModule/armGroups/0/type"",""/protocolSection/armsInterventionsModule/armGroups/1/description"",""/protocolSection/armsInterventionsModule/armGroups/1/interventionNames/0"",""/protocolSection/armsInterventionsModule/armGroups/1/label"",""/protocolSection/armsInterventionsModule/armGroups/1/type"",""/protocolSection/armsInterventionsModule/armGroups/2/description"",""/protocolSection/armsInterventionsModule/armGroups/2/interventionNames/0"",""/protocolSection/armsInterventionsModule/armGroups/2/label"",""/protocolSection/armsInterventionsModule/armGroups/2/type"",""/protocolSection/armsInterventionsModule/armGroups/3/description"",""/protocolSection/armsInterventionsModule/armGroups/3/interventionNames/0"",""/protocolSection/armsInterventionsModule/armGroups/3/label"",""/protocolSection/armsInterventionsModule/armGroups/3/type"",""/protocolSection/armsInterventionsModule/armGroups/4/description"",""/protocolSection/armsInterventionsModule/armGroups/4/interventionNames/0"",""/protocolSection/armsInterventionsModule/armGroups/4/label"",""/protocolSection/armsInterventionsModule/armGroups/4/type"",""/protocolSection/armsInterventionsModule/armGroups/5"",""/protocolSection/armsInterventionsModule/armGroups/6"",""/protocolSection/armsInterventionsModule/interventions/0/armGroupLabels/0"",""/protocolSection/armsInterventionsModule/interventions/0/armGroupLabels/1"",""/protocolSection/armsInterventionsModule/interventions/0/armGroupLabels/2"",""/protocolSection/armsInterventionsModule/interventions/0/armGroupLabels/3"",""/protocolSection/armsInterventionsModule/interventions/0/armGroupLabels/4"",""/protocolSection/armsInterventionsModule/interventions/0/armGroupLabels/5"",""/protocolSection/armsInterventionsModule/interventions/0/armGroupLabels/6"",""/protocolSection/armsInterventionsModule/interventions/0/description"",""/protocolSection/armsInterventionsModule/interventions/0/name"",""/protocolSection/armsInterventionsModule/interventions/0/otherNames/0"",""/protocolSection/armsInterventionsModule/interventions/0/otherNames/1"",""/protocolSection/designModule/designInfo/interventionModel"",""/protocolSection/designModule/designInfo/interventionModelDescription"",""/protocolSection/eligibilityModule/eligibilityCriteria"",""/protocolSection/outcomesModule/primaryOutcomes/0/description"",""/protocolSection/outcomesModule/primaryOutcomes/0/measure"",""/protocolSection/outcomesModule/primaryOutcomes/0/timeFrame"",""/protocolSection/outcomesModule/primaryOutcomes/1"",""/protocolSection/oversightModule/isFdaRegulatedDevice"",""/protocolSection/oversightModule/isFdaRegulatedDrug"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/primaryCompletionDateStruct/date"",""/protocolSection/statusModule/startDateStruct/type"",""/protocolSection/statusModule/statusVerifiedDate""]|882929cecd7c606a9409c6c2d0671e9291e6bf4c512d696345e4dceaf3a2abfd",critical,NCT02229084,11,12,2021-03-15,primary_outcome_change,evt_NCT02229084_v11_v12_4844ec0667b8,1fe5a2213d10c318683b37cd1e101cac2b28a5835977e66b1f43537a60cc654c,4
872,critical-005,"NCT00099437|4|5|primary_outcome_change|critical|[""/protocolSection/armsInterventionsModule/armGroups"",""/protocolSection/armsInterventionsModule/interventions/0/armGroupLabels"",""/protocolSection/armsInterventionsModule/interventions/0/description"",""/protocolSection/armsInterventionsModule/interventions/0/otherNames"",""/protocolSection/designModule/designInfo/maskingInfo/masking"",""/protocolSection/designModule/designInfo/maskingInfo/whoMasked"",""/protocolSection/designModule/enrollmentInfo/count"",""/protocolSection/designModule/enrollmentInfo/type"",""/protocolSection/identificationModule/acronym"",""/protocolSection/identificationModule/briefTitle"",""/protocolSection/outcomesModule/primaryOutcomes/0/measure"",""/protocolSection/outcomesModule/primaryOutcomes/0/timeFrame"",""/protocolSection/outcomesModule/secondaryOutcomes/0/measure"",""/protocolSection/outcomesModule/secondaryOutcomes/0/timeFrame"",""/protocolSection/statusModule/completionDateStruct"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/statusVerifiedDate""]|92958dd7e2dceecdd91bdd8b1167093bf4a55850b65da96e11da13154f375d60",critical,NCT00099437,4,5,2007-12-14,primary_outcome_change,evt_NCT00099437_v4_v5_2f34b25d8ce6,207b6f13cbf4f46e248952704c3b89c8bbcaed8323b3353ee61902845e49840a,5
1596,critical-006,"NCT04756765|9|10|enrollment_change|critical|[""/protocolSection/contactsLocationsModule/centralContacts"",""/protocolSection/contactsLocationsModule/locations/0/contacts"",""/protocolSection/contactsLocationsModule/locations/0/status"",""/protocolSection/designModule/enrollmentInfo/count"",""/protocolSection/designModule/enrollmentInfo/type"",""/protocolSection/identificationModule/secondaryIdInfos/1"",""/protocolSection/statusModule/completionDateStruct/date"",""/protocolSection/statusModule/completionDateStruct/type"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/overallStatus"",""/protocolSection/statusModule/primaryCompletionDateStruct/date"",""/protocolSection/statusModule/primaryCompletionDateStruct/type"",""/protocolSection/statusModule/statusVerifiedDate"",""/protocolSection/statusModule/whyStopped""]|f7e986a68553b5385435ab053196406690dfb317f4648c693c0e346dee1f86a4",critical,NCT04756765,9,10,2025-08-13,enrollment_change,evt_NCT04756765_v9_v10_28a73a338227,2aef530750fca75ef7f29646bc4e4456cd2c6b537a05a4ee2fa1a5514ca4f073,6
997,critical-007,"NCT00769379|627|628|primary_outcome_change|critical|[""/protocolSection/armsInterventionsModule/armGroups/0/description"",""/protocolSection/armsInterventionsModule/armGroups/0/interventionNames/0"",""/protocolSection/armsInterventionsModule/armGroups/0/label"",""/protocolSection/armsInterventionsModule/armGroups/1/description"",""/protocolSection/armsInterventionsModule/armGroups/1/interventionNames/1"",""/protocolSection/armsInterventionsModule/armGroups/1/label"",""/protocolSection/armsInterventionsModule/interventions/0/armGroupLabels/0"",""/protocolSection/armsInterventionsModule/interventions/0/armGroupLabels/1"",""/protocolSection/armsInterventionsModule/interventions/1/armGroupLabels/0"",""/protocolSection/armsInterventionsModule/interventions/1/armGroupLabels/1"",""/protocolSection/armsInterventionsModule/interventions/1/name"",""/protocolSection/armsInterventionsModule/interventions/1/otherNames"",""/protocolSection/armsInterventionsModule/interventions/2/armGroupLabels/0"",""/protocolSection/armsInterventionsModule/interventions/2/armGroupLabels/1"",""/protocolSection/contactsLocationsModule/locations/101/contacts"",""/protocolSection/contactsLocationsModule/locations/101/status"",""/protocolSection/contactsLocationsModule/locations/103"",""/protocolSection/contactsLocationsModule/locations/1055/contacts"",""/protocolSection/contactsLocationsModule/locations/1055/status"",""/protocolSection/contactsLocationsModule/locations/11/contacts"",""/protocolSection/contactsLocationsModule/locations/11/status"",""/protocolSection/contactsLocationsModule/locations/111/contacts"",""/protocolSection/contactsLocationsModule/locations/111/status"",""/protocolSection/contactsLocationsModule/locations/1179/contacts"",""/protocolSection/contactsLocationsModule/locations/1179/status"",""/protocolSection/contactsLocationsModule/locations/1180/contacts"",""/protocolSection/contactsLocationsModule/locations/1180/status"",""/protocolSection/contactsLocationsModule/locations/1183/contacts"",""/protocolSection/contactsLocationsModule/locations/1183/status"",""/protocolSection/contactsLocationsModule/locations/1184/contacts"",""/protocolSection/contactsLocationsModule/locations/1184/status"",""/protocolSection/contactsLocationsModule/locations/120/contacts"",""/protocolSection/contactsLocationsModule/locations/120/status"",""/protocolSection/contactsLocationsModule/locations/134/contacts"",""/protocolSection/contactsLocationsModule/locations/134/status"",""/protocolSection/contactsLocationsModule/locations/153/contacts"",""/protocolSection/contactsLocationsModule/locations/153/status"",""/protocolSection/contactsLocationsModule/locations/157/contacts"",""/protocolSection/contactsLocationsModule/locations/157/status"",""/protocolSection/contactsLocationsModule/locations/211/contacts"",""/protocolSection/contactsLocationsModule/locations/211/status"",""/protocolSection/contactsLocationsModule/locations/212/contacts"",""/protocolSection/contactsLocationsModule/locations/212/status"",""/protocolSection/contactsLocationsModule/locations/213/contacts/0/name"",""/protocolSection/contactsLocationsModule/locations/213/contacts/0/phone"",""/protocolSection/contactsLocationsModule/locations/213/contacts/1/name"",""/protocolSection/contactsLocationsModule/locations/214/contacts"",""/protocolSection/contactsLocationsModule/locations/214/status"",""/protocolSection/contactsLocationsModule/locations/216/contacts"",""/protocolSection/contactsLocationsModule/locations/216/status"",""/protocolSection/contactsLocationsModule/locations/222/contacts"",""/protocolSection/contactsLocationsModule/locations/222/status"",""/protocolSection/contactsLocationsModule/locations/23/contacts"",""/protocolSection/contactsLocationsModule/locations/23/status"",""/protocolSection/contactsLocationsModule/locations/26/contacts"",""/protocolSection/contactsLocationsModule/locations/26/status"",""/protocolSection/contactsLocationsModule/locations/3"",""/protocolSection/contactsLocationsModule/locations/315"",""/protocolSection/contactsLocationsModule/locations/318"",""/protocolSection/contactsLocationsModule/locations/34"",""/protocolSection/contactsLocationsModule/locations/437/contacts"",""/protocolSection/contactsLocationsModule/locations/437/status"",""/protocolSection/contactsLocationsModule/locations/44/contacts"",""/protocolSection/contactsLocationsModule/locations/44/status"",""/protocolSection/contactsLocationsModule/locations/47"",""/protocolSection/contactsLocationsModule/locations/515/facility"",""/protocolSection/contactsLocationsModule/locations/544/contacts"",""/protocolSection/contactsLocationsModule/locations/544/status"",""/protocolSection/contactsLocationsModule/locations/545/contacts"",""/protocolSection/contactsLocationsModule/locations/545/status"",""/protocolSection/contactsLocationsModule/locations/581"",""/protocolSection/contactsLocationsModule/locations/608"",""/protocolSection/contactsLocationsModule/locations/61/contacts"",""/protocolSection/contactsLocationsModule/locations/61/status"",""/protocolSection/contactsLocationsModule/locations/610"",""/protocolSection/contactsLocationsModule/locations/614"",""/protocolSection/contactsLocationsModule/locations/615"",""/protocolSection/contactsLocationsModule/locations/65/contacts"",""/protocolSection/contactsLocationsModule/locations/65/status"",""/protocolSection/contactsLocationsModule/locations/738/contacts"",""/protocolSection/contactsLocationsModule/locations/738/status"",""/protocolSection/contactsLocationsModule/locations/750/facility"",""/protocolSection/contactsLocationsModule/locations/754"",""/protocolSection/contactsLocationsModule/locations/757"",""/protocolSection/contactsLocationsModule/locations/80/contacts"",""/protocolSection/contactsLocationsModule/locations/80/status"",""/protocolSection/contactsLocationsModule/locations/871/contacts/0/name"",""/protocolSection/contactsLocationsModule/locations/871/contacts/1/name"",""/protocolSection/contactsLocationsModule/locations/877"",""/protocolSection/contactsLocationsModule/locations/903/contacts/0/name"",""/protocolSection/contactsLocationsModule/locations/903/contacts/1/name"",""/protocolSection/contactsLocationsModule/locations/905/contacts/0/name"",""/protocolSection/contactsLocationsModule/locations/905/contacts/1/name"",""/protocolSection/contactsLocationsModule/locations/937/status"",""/protocolSection/contactsLocationsModule/locations/97/facility"",""/protocolSection/contactsLocationsModule/locations/990/contacts"",""/protocolSection/contactsLocationsModule/locations/990/status"",""/protocolSection/contactsLocationsModule/overallOfficials/0/affiliation"",""/protocolSection/descriptionModule/briefSummary"",""/protocolSection/descriptionModule/detailedDescription"",""/protocolSection/eligibilityModule/eligibilityCriteria"",""/protocolSection/identificationModule/secondaryIdInfos/2/domain"",""/protocolSection/identificationModule/secondaryIdInfos/2/id"",""/protocolSection/identificationModule/secondaryIdInfos/4"",""/protocolSection/outcomesModule/primaryOutcomes/0/measure"",""/protocolSection/outcomesModule/secondaryOutcomes/1/measure"",""/protocolSection/outcomesModule/secondaryOutcomes/4/measure"",""/protocolSection/oversightModule"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate""]|42f0ec38624263e6abc2cfaa4c998025890f921eeaa2bcf789579df04f458a26",critical,NCT00769379,627,628,2014-06-23,primary_outcome_change,evt_NCT00769379_v627_v628_53fba8c02d85,2d6c23aa6603488cd8eede32c98e7d62dcb829d085513d6428f402682b1c663b,7
1120,critical-008,"NCT01357772|5|6|primary_outcome_change|critical|[""/protocolSection/armsInterventionsModule/interventions/0/description"",""/protocolSection/armsInterventionsModule/interventions/0/otherNames"",""/protocolSection/armsInterventionsModule/interventions/1/description"",""/protocolSection/conditionsModule/conditions/0"",""/protocolSection/conditionsModule/conditions/1"",""/protocolSection/conditionsModule/conditions/2"",""/protocolSection/conditionsModule/conditions/3"",""/protocolSection/conditionsModule/keywords"",""/protocolSection/contactsLocationsModule/locations/10/city"",""/protocolSection/contactsLocationsModule/locations/10/facility"",""/protocolSection/contactsLocationsModule/locations/10/geoPoint/lat"",""/protocolSection/contactsLocationsModule/locations/10/geoPoint/lon"",""/protocolSection/contactsLocationsModule/locations/10/zip"",""/protocolSection/contactsLocationsModule/locations/11"",""/protocolSection/contactsLocationsModule/locations/3"",""/protocolSection/contactsLocationsModule/locations/4"",""/protocolSection/contactsLocationsModule/locations/7/city"",""/protocolSection/contactsLocationsModule/locations/7/facility"",""/protocolSection/contactsLocationsModule/locations/7/geoPoint/lat"",""/protocolSection/contactsLocationsModule/locations/7/geoPoint/lon"",""/protocolSection/contactsLocationsModule/locations/7/zip"",""/protocolSection/contactsLocationsModule/locations/8"",""/protocolSection/descriptionModule/briefSummary"",""/protocolSection/descriptionModule/detailedDescription"",""/protocolSection/designModule/enrollmentInfo/count"",""/protocolSection/designModule/enrollmentInfo/type"",""/protocolSection/eligibilityModule/eligibilityCriteria"",""/protocolSection/identificationModule/briefTitle"",""/protocolSection/identificationModule/officialTitle"",""/protocolSection/ipdSharingStatementModule"",""/protocolSection/outcomesModule/primaryOutcomes/0/description"",""/protocolSection/outcomesModule/primaryOutcomes/0/measure"",""/protocolSection/outcomesModule/primaryOutcomes/0/timeFrame"",""/protocolSection/outcomesModule/secondaryOutcomes/0/description"",""/protocolSection/outcomesModule/secondaryOutcomes/0/measure"",""/protocolSection/outcomesModule/secondaryOutcomes/0/timeFrame"",""/protocolSection/outcomesModule/secondaryOutcomes/1/description"",""/protocolSection/outcomesModule/secondaryOutcomes/1/measure"",""/protocolSection/outcomesModule/secondaryOutcomes/1/timeFrame"",""/protocolSection/outcomesModule/secondaryOutcomes/2"",""/protocolSection/referencesModule/references/0"",""/protocolSection/referencesModule/references/1"",""/protocolSection/referencesModule/references/2"",""/protocolSection/referencesModule/references/4"",""/protocolSection/referencesModule/seeAlsoLinks"",""/protocolSection/statusModule/completionDateStruct/date"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/primaryCompletionDateStruct/date"",""/protocolSection/statusModule/startDateStruct/date"",""/protocolSection/statusModule/statusVerifiedDate""]|e972c020fd755f6db5929284498640b43765f7e068a03c414bba6d9653585950",critical,NCT01357772,5,6,2022-03-23,primary_outcome_change,evt_NCT01357772_v5_v6_03faf22d520a,317c75dfae9dec9b42f1e8ef1111b7c09eacd43c865ab16138e1901211781075,8
1159,critical-009,"NCT01730833|7|8|primary_outcome_change|critical|[""/protocolSection/conditionsModule/conditions/2"",""/protocolSection/conditionsModule/conditions/3"",""/protocolSection/conditionsModule/conditions/4"",""/protocolSection/conditionsModule/conditions/5"",""/protocolSection/conditionsModule/conditions/6"",""/protocolSection/contactsLocationsModule/locations/1"",""/protocolSection/descriptionModule/briefSummary"",""/protocolSection/descriptionModule/detailedDescription"",""/protocolSection/designModule/enrollmentInfo/count"",""/protocolSection/eligibilityModule/eligibilityCriteria"",""/protocolSection/outcomesModule/primaryOutcomes/0/description"",""/protocolSection/outcomesModule/primaryOutcomes/1/description"",""/protocolSection/outcomesModule/primaryOutcomes/1/measure"",""/protocolSection/outcomesModule/primaryOutcomes/1/timeFrame"",""/protocolSection/outcomesModule/primaryOutcomes/2"",""/protocolSection/outcomesModule/secondaryOutcomes/2"",""/protocolSection/outcomesModule/secondaryOutcomes/3"",""/protocolSection/outcomesModule/secondaryOutcomes/4"",""/protocolSection/outcomesModule/secondaryOutcomes/5"",""/protocolSection/statusModule/lastUpdatePostDateStruct/date"",""/protocolSection/statusModule/lastUpdateSubmitDate"",""/protocolSection/statusModule/statusVerifiedDate""]|2d30e8a575576edb41333d5be37c47600eef337d87aa6463c7c1636265a5c3ea",critical,NCT01730833,7,8,2014-05-21,primary_outcome_change,evt_NCT01730833_v7_v8_190546e79c01,317f95fd66d39feb2cd44b6de453a9afc9ca5d01d71fb39822327783c670d969,9
